id,country_name,geo_id,industry_name,industry_id,size_label,size_code,status,last_page,total_found,created_at,updated_at
4951708,Belgium,100565514,Restaurants,35,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951709,Belgium,100565514,Restaurants,35,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951710,Belgium,100565514,Retail,27,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951711,Belgium,100565514,Retail,27,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951712,Belgium,100565514,Retail,27,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951713,Belgium,100565514,Retail,27,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951714,Belgium,100565514,Retail,27,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951715,Belgium,100565514,Retail,27,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951716,Belgium,100565514,Retail,27,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951717,Belgium,100565514,SaaS,4,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951718,Belgium,100565514,SaaS,4,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951719,Belgium,100565514,SaaS,4,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951720,Belgium,100565514,SaaS,4,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951721,Belgium,100565514,SaaS,4,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951722,Belgium,100565514,SaaS,4,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951723,Belgium,100565514,SaaS,4,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951724,Belgium,100565514,Security and Investigations,52,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951725,Belgium,100565514,Security and Investigations,52,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951726,Belgium,100565514,Security and Investigations,52,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951727,Belgium,100565514,Security and Investigations,52,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951728,Belgium,100565514,Security and Investigations,52,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951729,Belgium,100565514,Security and Investigations,52,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951730,Belgium,100565514,Security and Investigations,52,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951731,Belgium,100565514,Semiconductor Manufacturing,7,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951732,Belgium,100565514,Semiconductor Manufacturing,7,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951733,Belgium,100565514,Semiconductor Manufacturing,7,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951734,Belgium,100565514,Semiconductor Manufacturing,7,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951735,Belgium,100565514,Semiconductor Manufacturing,7,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951736,Belgium,100565514,Semiconductor Manufacturing,7,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951737,Belgium,100565514,Semiconductor Manufacturing,7,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951752,Belgium,100565514,Telecommunications,8,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951753,Belgium,100565514,Telecommunications,8,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951754,Belgium,100565514,Telecommunications,8,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951755,Belgium,100565514,Telecommunications,8,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951756,Belgium,100565514,Telecommunications,8,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951757,Belgium,100565514,Telecommunications,8,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951758,Belgium,100565514,Telecommunications,8,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951759,Belgium,100565514,Technology Information and Internet,6,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951760,Belgium,100565514,Technology Information and Internet,6,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951761,Belgium,100565514,Technology Information and Internet,6,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951762,Belgium,100565514,Technology Information and Internet,6,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951763,Belgium,100565514,Technology Information and Internet,6,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951764,Belgium,100565514,Technology Information and Internet,6,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951765,Belgium,100565514,Technology Information and Internet,6,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951766,Belgium,100565514,Technology Information and Media,1594,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951767,Belgium,100565514,Technology Information and Media,1594,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951768,Belgium,100565514,Technology Information and Media,1594,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951769,Belgium,100565514,Technology Information and Media,1594,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951770,Belgium,100565514,Technology Information and Media,1594,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951771,Belgium,100565514,Technology Information and Media,1594,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951772,Belgium,100565514,Technology Information and Media,1594,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951780,Belgium,100565514,Utilities,49,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951781,Belgium,100565514,Utilities,49,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951782,Belgium,100565514,Utilities,49,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951783,Belgium,100565514,Utilities,49,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951784,Belgium,100565514,Utilities,49,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951785,Belgium,100565514,Utilities,49,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951786,Belgium,100565514,Utilities,49,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951794,Belgium,100565514,Wholesale,50,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951795,Belgium,100565514,Wholesale,50,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951796,Belgium,100565514,Wholesale,50,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951797,Belgium,100565514,Wholesale,50,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951798,Belgium,100565514,Wholesale,50,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951799,Belgium,100565514,Wholesale,50,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951800,Belgium,100565514,Wholesale,50,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951801,Ireland,104738515,Accounting,160,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951802,Ireland,104738515,Accounting,160,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951803,Ireland,104738515,Accounting,160,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951804,Ireland,104738515,Accounting,160,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951805,Ireland,104738515,Accounting,160,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951806,Ireland,104738515,Accounting,160,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951807,Ireland,104738515,Accounting,160,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951808,Ireland,104738515,Airlines and Aviation,58,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951809,Ireland,104738515,Airlines and Aviation,58,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951810,Ireland,104738515,Airlines and Aviation,58,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951811,Ireland,104738515,Airlines and Aviation,58,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951812,Ireland,104738515,Airlines and Aviation,58,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951813,Ireland,104738515,Airlines and Aviation,58,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951814,Ireland,104738515,Airlines and Aviation,58,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951815,Ireland,104738515,Alternative Dispute Resolution,135,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951816,Ireland,104738515,Alternative Dispute Resolution,135,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951817,Ireland,104738515,Alternative Dispute Resolution,135,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951818,Ireland,104738515,Alternative Dispute Resolution,135,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951819,Ireland,104738515,Alternative Dispute Resolution,135,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951820,Ireland,104738515,Alternative Dispute Resolution,135,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951821,Ireland,104738515,Alternative Dispute Resolution,135,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951822,Ireland,104738515,Alternative Medicine,70,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951823,Ireland,104738515,Alternative Medicine,70,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951824,Ireland,104738515,Alternative Medicine,70,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951825,Ireland,104738515,Alternative Medicine,70,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951826,Ireland,104738515,Alternative Medicine,70,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951827,Ireland,104738515,Alternative Medicine,70,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951828,Ireland,104738515,Alternative Medicine,70,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951829,Ireland,104738515,Animation,29,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951830,Ireland,104738515,Animation,29,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951831,Ireland,104738515,Animation,29,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951832,Ireland,104738515,Animation,29,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951833,Ireland,104738515,Animation,29,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951834,Ireland,104738515,Animation,29,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951835,Ireland,104738515,Animation,29,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951836,Ireland,104738515,Apparel and Fashion,23,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951837,Ireland,104738515,Apparel and Fashion,23,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951838,Ireland,104738515,Apparel and Fashion,23,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951839,Ireland,104738515,Apparel and Fashion,23,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951840,Ireland,104738515,Apparel and Fashion,23,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951841,Ireland,104738515,Apparel and Fashion,23,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951842,Ireland,104738515,Apparel and Fashion,23,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951843,Ireland,104738515,Architecture and Planning,41,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951844,Ireland,104738515,Architecture and Planning,41,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951845,Ireland,104738515,Architecture and Planning,41,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951846,Ireland,104738515,Architecture and Planning,41,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951847,Ireland,104738515,Architecture and Planning,41,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951848,Ireland,104738515,Architecture and Planning,41,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951849,Ireland,104738515,Architecture and Planning,41,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951850,Ireland,104738515,Arts and Crafts,90,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951851,Ireland,104738515,Arts and Crafts,90,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951852,Ireland,104738515,Arts and Crafts,90,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951853,Ireland,104738515,Arts and Crafts,90,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951854,Ireland,104738515,Arts and Crafts,90,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951855,Ireland,104738515,Arts and Crafts,90,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951856,Ireland,104738515,Arts and Crafts,90,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951857,Ireland,104738515,Artificial Intelligence,1990,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951858,Ireland,104738515,Artificial Intelligence,1990,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951859,Ireland,104738515,Artificial Intelligence,1990,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951860,Ireland,104738515,Artificial Intelligence,1990,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951861,Ireland,104738515,Artificial Intelligence,1990,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951862,Ireland,104738515,Artificial Intelligence,1990,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951863,Ireland,104738515,Artificial Intelligence,1990,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951864,Ireland,104738515,Automotive,53,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951865,Ireland,104738515,Automotive,53,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951866,Ireland,104738515,Automotive,53,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951867,Ireland,104738515,Automotive,53,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951868,Ireland,104738515,Automotive,53,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951869,Ireland,104738515,Automotive,53,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951870,Ireland,104738515,Automotive,53,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951871,Ireland,104738515,Aviation and Aerospace,147,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951872,Ireland,104738515,Aviation and Aerospace,147,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951873,Ireland,104738515,Aviation and Aerospace,147,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951874,Ireland,104738515,Aviation and Aerospace,147,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951875,Ireland,104738515,Aviation and Aerospace,147,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951876,Ireland,104738515,Aviation and Aerospace,147,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951877,Ireland,104738515,Aviation and Aerospace,147,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951878,Ireland,104738515,Banking,43,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951879,Ireland,104738515,Banking,43,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951880,Ireland,104738515,Banking,43,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951881,Ireland,104738515,Banking,43,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951882,Ireland,104738515,Banking,43,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951883,Ireland,104738515,Banking,43,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951884,Ireland,104738515,Banking,43,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951885,Ireland,104738515,Biotechnology,11,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951886,Ireland,104738515,Biotechnology,11,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951887,Ireland,104738515,Biotechnology,11,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951888,Ireland,104738515,Biotechnology,11,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951889,Ireland,104738515,Biotechnology,11,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951890,Ireland,104738515,Biotechnology,11,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951891,Ireland,104738515,Biotechnology,11,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951892,Ireland,104738515,Blockchain Services,3130,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951893,Ireland,104738515,Blockchain Services,3130,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951894,Ireland,104738515,Blockchain Services,3130,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951895,Ireland,104738515,Blockchain Services,3130,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951896,Ireland,104738515,Blockchain Services,3130,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951897,Ireland,104738515,Blockchain Services,3130,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951898,Ireland,104738515,Blockchain Services,3130,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951899,Ireland,104738515,Broadcast Media Production and Distribution,64,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951900,Ireland,104738515,Broadcast Media Production and Distribution,64,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951901,Ireland,104738515,Broadcast Media Production and Distribution,64,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951902,Ireland,104738515,Broadcast Media Production and Distribution,64,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951903,Ireland,104738515,Broadcast Media Production and Distribution,64,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951904,Ireland,104738515,Broadcast Media Production and Distribution,64,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951905,Ireland,104738515,Broadcast Media Production and Distribution,64,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951906,Ireland,104738515,Building Materials,91,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951907,Ireland,104738515,Building Materials,91,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951908,Ireland,104738515,Building Materials,91,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951909,Ireland,104738515,Building Materials,91,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951910,Ireland,104738515,Building Materials,91,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951911,Ireland,104738515,Building Materials,91,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951912,Ireland,104738515,Building Materials,91,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951913,Ireland,104738515,Business Consulting and Services,2190,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951914,Ireland,104738515,Business Consulting and Services,2190,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951915,Ireland,104738515,Business Consulting and Services,2190,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951916,Ireland,104738515,Business Consulting and Services,2190,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951917,Ireland,104738515,Business Consulting and Services,2190,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951918,Ireland,104738515,Business Consulting and Services,2190,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951919,Ireland,104738515,Business Consulting and Services,2190,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951920,Ireland,104738515,Capital Markets,131,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951921,Ireland,104738515,Capital Markets,131,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951922,Ireland,104738515,Capital Markets,131,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951923,Ireland,104738515,Capital Markets,131,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951924,Ireland,104738515,Capital Markets,131,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951925,Ireland,104738515,Capital Markets,131,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951926,Ireland,104738515,Capital Markets,131,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951927,Ireland,104738515,Chemical Manufacturing,54,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951928,Ireland,104738515,Chemical Manufacturing,54,51-200 employees,D,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951929,Ireland,104738515,Chemical Manufacturing,54,201-500 employees,E,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951930,Ireland,104738515,Chemical Manufacturing,54,501-1000 employees,F,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951931,Ireland,104738515,Chemical Manufacturing,54,1001-5000 employees,G,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951932,Ireland,104738515,Chemical Manufacturing,54,5001-10000 employees,H,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951933,Ireland,104738515,Chemical Manufacturing,54,10001+ employees,I,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
4951934,Ireland,104738515,Civic and Social Organizations,95,11-50 employees,C,pending,0,0,2026-06-26T13:10:23Z,2026-06-26T13:10:23Z
