id,linkedin_url,company_name,country,company_domain,website_raw,industry,company_size,headquarters,company_type,founded,followers,description,scraped_timestamp,updated_timestamp
651,https://www.linkedin.com/company/ics---international-conference-services-ltd-,International Conference Services (ICS),Austria,icsevents.com,http://www.icsevents.com,Events Services,51-200 employees,"Vancouver, British Columbia",,1976,,,2026-04-26T01:30:40Z,2026-04-26T01:31:18Z
652,https://www.linkedin.com/company/austriacentervienna,Austria Center Vienna - Internationales Kongresszentrum,Austria,acv.at,https://www.acv.at,Events Services,51-200 employees,"Wien, Wien",,,,,2026-04-26T01:31:43Z,2026-04-26T01:32:17Z
653,https://www.linkedin.com/company/messe-wels-gmbh,Messe Wels GmbH,Austria,messe-wels.at,http://www.messe-wels.at,Events Services,51-200 employees,"Wels, Upper Austria",,,,,2026-04-26T01:32:44Z,2026-04-26T01:33:17Z
654,https://www.linkedin.com/company/b-network,bnetwork,Austria,bnetwork.com,http://www.bnetwork.com,Events Services,51-200 employees,"Paris, Île-de-France",,2005,,,2026-04-26T01:33:45Z,2026-04-26T01:34:17Z
655,https://www.linkedin.com/company/proske,Proske,Austria,proske.com,http://www.proske.com,Events Services,51-200 employees,"München, Bayern",,1986,,,2026-04-26T01:34:47Z,2026-04-26T01:35:21Z
656,https://www.linkedin.com/company/vieconcenter,VIECON – Vienna Congress & Convention Center,Austria,vieconcenter.at,http://www.vieconcenter.at,Events Services,51-200 employees,"Wien, Österreich",,2004,,,2026-04-26T01:35:49Z,2026-04-26T01:36:27Z
657,https://www.linkedin.com/company/s.-sch-sswender-werke-metall--und-schmiedekunst-gmbh,"S. Schösswender Werke, Metall- und Schmiedekunst GmbH",Austria,anras.schoesswender.at,http://www.anras.schoesswender.at,Arts & Crafts,51-200 employees,"Anras, Tirol",,1976,,,2026-04-26T01:36:57Z,2026-04-26T01:37:31Z
658,https://www.linkedin.com/company/didrot,Didrot,Austria,didrot.com,http://www.didrot.com,Retail Art Supplies,51-200 employees,"Vienna, Vienna",,2020,,,2026-04-26T01:37:58Z,2026-04-26T01:38:34Z
659,https://www.linkedin.com/company/tele-controls-inc,TELE Controls Inc.,Austria,tele-controls.com,https://www.tele-controls.com,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,"Herndon, Virginia",,1963,,,2026-04-26T01:39:04Z,2026-04-26T01:39:38Z
660,https://www.linkedin.com/company/juniper-systems,Juniper Systems,Austria,junipersys.com,http://www.junipersys.com,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,"Logan, Utah",,1993,,,2026-04-26T01:40:01Z,2026-04-26T01:40:36Z
661,https://www.linkedin.com/company/go-e-gmbh,go-e,Austria,go-e.com,www.go-e.com,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,"Feldkirchen in Kärnten, Kärnten",,2015,,,2026-04-26T01:41:08Z,2026-04-26T01:41:43Z
662,https://www.linkedin.com/company/seaelectricev,SEA Electric,Austria,exro.com,http://www.exro.com,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,"Torrance, California",,2012,,,2026-04-26T01:42:11Z,2026-04-26T01:42:46Z
663,https://www.linkedin.com/company/baur-pruef-und-messtechnik-gmbh,BAUR GmbH,Austria,baur.eu,https://www.baur.eu,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,,,1945,,,2026-04-26T01:43:12Z,2026-04-26T01:43:46Z
664,https://www.linkedin.com/company/akg-acoustics-gmbh,AKG,Austria,akg.com,http://www.akg.com,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,,,1947,,,2026-04-26T01:44:16Z,2026-04-26T01:44:48Z
665,https://www.linkedin.com/company/loytec-electronics-gmbh,LOYTEC,Austria,loytec.com,https://www.loytec.com,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,"Wien, Wien",,,,,2026-04-26T01:45:16Z,2026-04-26T01:45:50Z
666,https://www.linkedin.com/company/hitzingergmbh,HITZINGER Power Solutions GmbH,Austria,hitzinger.at,http://www.hitzinger.at,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,,,1946,,,2026-04-26T01:46:22Z,2026-04-26T01:46:55Z
667,https://www.linkedin.com/company/buck-lighting,BUCK Lighting,Austria,buck.lighting,http://buck.lighting,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,,,1992,,,2026-04-26T01:47:22Z,2026-04-26T01:47:56Z
668,https://www.linkedin.com/company/ewo,ewo,Austria,ewo.com,http://www.ewo.com,"Appliances, Electrical, and Electronics Manufacturing",51-200 employees,"Cortaccia, Alto Adige",,1996,,,2026-04-26T01:48:25Z,2026-04-26T01:49:00Z
669,https://www.linkedin.com/company/akm,AKM,Austria,akm.at,https://www.akm.at/,Musicians,51-200 employees,,,1897,,,2026-04-26T01:49:28Z,2026-04-26T01:50:01Z
670,https://www.linkedin.com/company/salzburg-voice-festival,Salzburg Voice Festival,Austria,salzburgvoicefestival.com,http://www.salzburgvoicefestival.com,Musicians,51-200 employees,,,2010,,,2026-04-28T04:49:45Z,2026-04-28T04:50:19Z
671,https://www.linkedin.com/company/wiener-konzerthausgesellschaft,Wiener Konzerthausgesellschaft,Austria,konzerthaus.at,https://konzerthaus.at/,Musicians,51-200 employees,"Wien, Wien",,1913,,,2026-04-28T04:50:42Z,2026-04-28T04:51:16Z
672,https://www.linkedin.com/company/mahler-philharmoniker,Mahler Philharmoniker,Austria,mahlerphil.org,http://www.mahlerphil.org,Musicians,51-200 employees,,,2012,,,2026-04-28T04:51:46Z,2026-04-28T04:52:21Z
673,https://www.linkedin.com/company/popchor-wien,Popchor Wien,Austria,popchor.wien,https://www.popchor.wien/,Musicians,51-200 employees,,,2015,,,2026-04-28T04:52:47Z,2026-04-28T04:53:22Z
674,https://www.linkedin.com/company/jam-music-lab-private-university,JAM MUSIC LAB Private University,Austria,jammusiclab.com,http://www.jammusiclab.com,Musicians,51-200 employees,"Vienna, Vienna",,2017,,,2026-04-28T04:53:52Z,2026-04-28T04:54:26Z
675,https://www.linkedin.com/company/boesendorfer,Bösendorfer,Austria,boesendorfer.com,http://www.boesendorfer.com,Musicians,51-200 employees,,,1828,,,2026-04-28T04:54:50Z,2026-04-28T04:55:24Z
676,https://www.linkedin.com/company/nowsymphony,Nova Orchester Wien (NOW!),Austria,nowsymphony.com,http://nowsymphony.com,Musicians,51-200 employees,"Vienna, Vienna",,2020,,,2026-04-28T04:55:54Z,2026-04-28T04:56:28Z
677,https://www.linkedin.com/company/wiener-symphoniker,Wiener Symphoniker,Austria,wienersymphoniker.at,http://www.wienersymphoniker.at,Musicians,51-200 employees,"Wien, Wien",,1900,,,2026-04-28T04:56:54Z,2026-04-28T04:57:30Z
678,https://www.linkedin.com/company/viennaboyschoir,Vienna Boys Choir,Austria,wsk.at,http://www.wsk.at,Musicians,51-200 employees,,,1498,,,2026-04-28T04:57:57Z,2026-04-28T04:58:31Z
679,https://www.linkedin.com/company/skysidevienna,Skyside Aviation,Austria,skyside.aero,http://skyside.aero,Airlines and Aviation,51-200 employees,,,,,,2026-04-28T04:58:57Z,2026-04-28T04:59:31Z
