id,linkedin_url,company_name,country,company_domain,website_raw,industry,company_size,headquarters,company_type,founded,followers,description,scraped_timestamp,updated_timestamp
31,https://www.linkedin.com/company/circor-international-inc-,"CIRCOR International, Inc.",Austria,circor.com,http://www.circor.com,Industrial Machinery Manufacturing,"1,001-5,000 employees","Burlington, MA",,,,,2026-03-08T15:51:50Z,2026-03-08T15:54:59Z
32,https://www.linkedin.com/company/3d-systems,3D Systems Corporation,Austria,3dsystems.com,http://www.3dsystems.com/,Industrial Machinery Manufacturing,"1,001-5,000 employees","Rock Hill, SC",,,,,2026-03-08T15:55:36Z,2026-03-08T15:56:15Z
33,https://www.linkedin.com/company/spx-flow,"SPX FLOW, Inc.",Austria,spxflow.com,http://www.spxflow.com,Industrial Machinery Manufacturing,"1,001-5,000 employees","Charlotte, North Carolina",,2015,,,2026-03-08T15:56:41Z,2026-03-08T15:57:20Z
34,https://www.linkedin.com/company/boschafrica,Bosch Africa,Austria,bosch.africa,http://www.bosch.africa,Industrial Machinery Manufacturing,"1,001-5,000 employees","Midrand, Gauteng",,1906,,,2026-03-08T15:57:49Z,2026-03-08T15:58:27Z
35,https://www.linkedin.com/company/proto-labs,Protolabs,Austria,protolabs.com,http://www.protolabs.com,Industrial Machinery Manufacturing,"1,001-5,000 employees","Maple Plain, MN",,,,,2026-03-08T15:58:53Z,2026-03-08T15:59:32Z
36,https://www.linkedin.com/company/growatt,Growatt New Energy,Austria,en.growatt.com,https://en.growatt.com/,Industrial Machinery Manufacturing,"1,001-5,000 employees","Shenzhen, Guangdong",,2011,,,2026-03-08T16:09:12Z,2026-03-08T16:09:51Z
37,https://www.linkedin.com/company/plug-power,Plug Power,Austria,plugpower.com,https://www.plugpower.com,Industrial Machinery Manufacturing,"1,001-5,000 employees","Latham, NY",,1997,,,2026-03-08T16:10:19Z,2026-03-08T16:10:59Z
38,https://www.linkedin.com/company/ormat,"Ormat Technologies, Inc.",Austria,ormat.com,http://www.ormat.com,Energy Technology,"1,001-5,000 employees","Reno, Nevada",,1965,,,2026-03-08T16:11:29Z,2026-03-08T16:12:07Z
39,https://www.linkedin.com/company/faro-insight,FARO INSIGHT,Austria,faro.com,http://www.faro.com/,Industrial Machinery Manufacturing,"1,001-5,000 employees","Lake Mary, FL",,,,,2026-03-08T16:12:39Z,2026-03-08T16:13:16Z
40,https://www.linkedin.com/company/foxfactory,Fox Factory,Austria,ridefox.com,http://ridefox.com,Industrial Machinery Manufacturing,"1,001-5,000 employees","Duluth, Georgia",,,,,2026-03-08T16:13:46Z,2026-03-08T16:14:27Z
41,https://www.linkedin.com/company/genetix-biotherapeutics,Genetix Biotherapeutics,Austria,genetixbiotx.com,https://www.GenetixBioTx.com,Biotechnology Research,201-500 employees,"Somerville, Massachusetts",,,,,2026-03-08T17:27:25Z,2026-03-08T17:28:05Z
42,https://www.linkedin.com/company/council-on-foreign-relations,Council on Foreign Relations,Austria,cfr.org,http://www.cfr.org,Think Tanks,201-500 employees,"New York, NY",,1921,,,2026-03-08T17:28:36Z,2026-03-08T17:29:12Z
43,https://www.linkedin.com/company/advisorybd,Advisory Board,Austria,advisory.com,https://www.advisory.com/,Research Services,201-500 employees,"Washington, District of Columbia",,1979,,,2026-03-08T17:29:38Z,2026-03-08T17:30:18Z
44,https://www.linkedin.com/company/neuralink,Neuralink,Austria,neuralink.com,https://neuralink.com/careers,Biotechnology Research,201-500 employees,"Fremont, California",,2016,,,2026-03-08T17:30:44Z,2026-03-08T17:31:24Z
45,https://www.linkedin.com/company/the-heritage-foundation,The Heritage Foundation,Austria,heritage.org,http://www.heritage.org,Think Tanks,201-500 employees,"Washington, DC",,1973,,,2026-03-08T17:31:48Z,2026-03-08T17:32:25Z
46,https://www.linkedin.com/company/openai,OpenAI,Austria,openai.com,https://openai.com/,Research Services,201-500 employees,"San Francisco, CA",,,,,2026-03-09T16:25:34Z,2026-03-09T16:26:14Z
47,https://www.linkedin.com/company/bluebirdbio,bluebird bio,Austria,linkedin.com,https://www.linkedin.com/company/genetix-biotherapeutics,Biotechnology Research,201-500 employees,"Somerville, Massachusetts",,,,,2026-03-09T16:26:44Z,2026-03-09T16:27:20Z
48,https://www.linkedin.com/company/the-brookings-institution,The Brookings Institution,Austria,brookings.edu,http://www.brookings.edu,Think Tanks,201-500 employees,"Washington, DC",,1916,,,2026-03-09T16:27:45Z,2026-03-09T16:28:26Z
49,https://www.linkedin.com/company/elevenlabsio,ElevenLabs,Austria,elevenlabs.io,https://www.elevenlabs.io/,Research Services,201-500 employees,,,2022,,,2026-03-09T16:28:52Z,2026-03-09T16:29:32Z
50,https://www.linkedin.com/company/x,"X, The Moonshot Factory",Austria,x.company,https://x.company,Research,201-500 employees,"Mountain View, CA",,,,,2026-03-09T16:29:59Z,2026-03-09T16:30:39Z
51,https://www.linkedin.com/company/csis,Center for Strategic and International Studies (CSIS),Austria,csis.org,http://csis.org,Think Tanks,201-500 employees,"Washington, DC",,1962,,,2026-03-09T16:45:54Z,2026-03-09T16:46:38Z
52,https://www.linkedin.com/company/googledeepmind,Google DeepMind,Austria,deepmind.google,https://www.deepmind.google,Research Services,"501-1,000 employees","London, London",,2010,,,2026-03-09T16:47:04Z,2026-03-09T16:47:41Z
53,https://www.linkedin.com/company/pytorch,PyTorch,Austria,pytorch.org,http://www.pytorch.org,Research Services,"501-1,000 employees","San Francisco, California",,,,,2026-03-09T16:48:10Z,2026-03-09T16:48:49Z
54,https://www.linkedin.com/company/ginkgo-bioworks,Ginkgo Bioworks,Austria,ginkgo.bio,https://www.ginkgo.bio/,Biotechnology Research,"501-1,000 employees","Boston, MA",,,,,2026-03-09T16:49:19Z,2026-03-09T16:49:57Z
55,https://www.linkedin.com/company/flagship-pioneering,Flagship Pioneering,Austria,flagshippioneering.com,http://www.flagshippioneering.com,Biotechnology Research,"501-1,000 employees","Cambridge, MA",,2000,,,2026-03-09T16:50:25Z,2026-03-09T16:51:09Z
56,https://www.linkedin.com/company/sarepta-therapeutics,Sarepta Therapeutics,Austria,sarepta.com,http://www.sarepta.com,Biotechnology Research,"501-1,000 employees","Cambridge, MA",,,,,2026-03-09T17:10:16Z,2026-03-09T17:11:03Z
57,https://www.linkedin.com/company/anthropicresearch,Anthropic,Austria,anthropic.com,https://www.anthropic.com/,Research Services,"501-1,000 employees",,,,,,2026-03-09T17:11:30Z,2026-03-09T17:12:07Z
58,https://www.linkedin.com/company/advanced-clinical,Advanced Clinical,Austria,advancedclinical.com,http://www.advancedclinical.com/,Biotechnology Research,"501-1,000 employees","Deerfield, Illinois",,,,,2026-03-09T17:12:37Z,2026-03-09T17:13:17Z
59,https://www.linkedin.com/company/advarra,Advarra,Austria,advarra.com,https://www.advarra.com/,Research Services,"501-1,000 employees","Columbia, Maryland",,1983,,,2026-03-09T17:13:43Z,2026-03-09T17:14:19Z
60,https://www.linkedin.com/company/twist-bioscience,Twist Bioscience,Austria,twistbioscience.com,https://www.twistbioscience.com,Biotechnology Research,"501-1,000 employees","South San Francisco, California",,2013,,,2026-03-09T17:14:52Z,2026-03-09T17:15:34Z
61,https://www.linkedin.com/company/national-institute-of-mental-health-nimh,National Institute of Mental Health (NIMH),Austria,nimh.nih.gov,http://www.nimh.nih.gov,Research Services,"1,001-5,000 employees","Bethesda, MD",,,,,2026-03-09T17:37:55Z,2026-03-09T17:38:29Z
62,https://www.linkedin.com/company/kite-pharma-inc-,Kite Pharma,Austria,kitepharma.com,http://www.kitepharma.com,Biotechnology Research,"1,001-5,000 employees","Santa Monica, California",,,,,2026-03-09T17:38:57Z,2026-03-09T17:39:31Z
63,https://www.linkedin.com/company/forrester-research,Forrester,Austria,forrester.com,https://www.forrester.com,Research Services,"1,001-5,000 employees","Cambridge, MA",,,,,2026-03-09T17:40:09Z,2026-03-09T17:40:43Z
64,https://www.linkedin.com/company/alexion-pharmaceuticals,"Alexion Pharmaceuticals, Inc.",Austria,alexion.com,http://www.alexion.com/,Biotechnology Research,"1,001-5,000 employees","Boston, Massachusetts",,1992,,,2026-03-09T17:41:11Z,2026-03-09T17:41:45Z
65,https://www.linkedin.com/company/microsoft,Microsoft,Austria,news.microsoft.com,https://news.microsoft.com/,Software Development,"10,001+ employees","Redmond, Washington",,,,,2026-03-09T17:42:10Z,2026-03-09T17:42:46Z
66,https://www.linkedin.com/company/nist,National Institute of Standards and Technology (NIST),Austria,nist.gov,http://www.nist.gov,Research Services,"1,001-5,000 employees","Gaithersburg, MD",,1901,,,2026-03-09T17:47:49Z,2026-03-09T17:48:31Z
67,https://www.linkedin.com/company/guardanthealth,Guardant Health,Austria,guardanthealth.com,https://guardanthealth.com/,Biotechnology Research,"1,001-5,000 employees","Palo Alto, California",,,,,2026-03-09T17:49:01Z,2026-03-09T17:49:34Z
68,https://www.linkedin.com/company/defenseleads,DefenseLead | Pre-Event Visibility for Defense Trade Shows,Austria,defenselead.com,http://www.defenselead.com,Defense and Space Manufacturing,11-50 employees,"Wien, Vienna",,2025,,,2026-03-09T18:44:50Z,2026-03-09T18:45:25Z
69,https://www.linkedin.com/company/brillibrilliant-gmbh,brillibrilliant GmbH,Austria,brillibrilliant.com,http://brillibrilliant.com,Defense and Space Manufacturing,11-50 employees,"Vienna, Vienna",,2010,,,2026-03-09T18:45:54Z,2026-03-09T18:46:32Z
